"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045859","regulation of protein kinase activity","100/3774","369/18805",0.2710027100271,1.35034604188119,3.40572188756721,0.000616982615365054,0.0107954723537617,0.00873499351068138,"TFAP4/TAF7/CALM3/CALM1/QARS1/DVL2/HYAL2/HGS/AKT1/RALB/PRKRIP1/MAP4K2/STK11/PINK1/UNC119/TAB1/TSC2/ERP29/PIH1D1/DBNDD2/TARBP2/RPS3/PTK2B/EPHA1/MVP/MAP2K2/DAB2IP/HEXIM2/GSTP1/TRAF2/ACTB/CCNK/ZGPAT/INPP5K/SRC/TESK1/JTB/DUSP7/FGR/LCP2/ZFYVE28/CSF1R/CARD14/PTK6/KSR1/TRAF4/HRAS/CDKN1A/CDK5R1/MAP2K7/MEN1/MAP3K10/CDKN2C/RGCC/THY1/RIPK3/CAMK1/CIB1/ERBB2/RASGRP1/RGS14/PDGFB/PRKCD/GPRC5B/PKMYT1/PYCARD/FGF1/MAP3K11/GAS6/IL34/PIM1/AKT1S1/APOE/ADRA2C/EFNA1/PIK3R6/MAP2K3/WARS1/SRCIN1/MAPRE3/CCR7/CD300A/SYNPO2/SERTAD1/CDKN2D/LILRB4/LAT/CD4/SFN/S100A12/ADRA2B/CDKN2A/ADRA2A/DRD4/PTPRT/HSPB1/MT3/LEP/SLC8A2/ADIPOQ",100
"GO:0002026","regulation of the force of heart contraction","13/3774","26/18805",0.5,2.4913884472708,3.81305745611709,0.00061880813279124,0.0107972538824633,0.00873643500774027,"NOS3/GRK2/ADM/ATP1A1/SLC9A1/GAA/EDN2/MYL4/MYL3/ATP1A2/MYH7/MYL2/MYH6",13
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","31/3774","88/18805",0.352272727272727,1.7552964060317,3.55854748869818,0.000648514222172946,0.0112598064730331,0.0091107024547379,"BRD4/CD86/SOCS3/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/MEN1/STAT5A/ICOSLG/ZBTB7B/BATF/ZFPM1/ICOS/RELB/SEMA4A/RORC/IL12RB1/HLA-DRA/SLAMF6/LGALS9/HLA-DRB1/SPN/TBX21/IL12B/ASCL2/FOXP3/LY9/BCL3",31
"GO:0034308","primary alcohol metabolic process","35/3774","103/18805",0.339805825242718,1.69317661465006,3.53468421548433,0.000648912857082526,0.0112598064730331,0.0091107024547379,"PARK7/DGAT1/AKR1A1/NAAA/BMP2/DGKQ/RDH13/SULT1A3/AKR1B1/LIPE/GDPD3/DHRS4/WNT4/CACNA1H/RDH5/HSD11B2/PNPLA2/DHRS9/RDH16/ALDH2/ACSS1/AKR1C2/CYP11A1/ALDH1A1/AKR1C1/SDR9C7/RDH12/AKR1C3/ALDH3B2/CYP2C18/ADH1C/ADH7/CEL/SCNN1B/AKR1B10",35
"GO:0006801","superoxide metabolic process","28/3774","77/18805",0.363636363636364,1.8119188707424,3.57720994509602,0.000653669532820842,0.0113110109215187,0.00915213376136188,"PARK7/GSTP1/SYK/GNAI2/CCS/BST1/HVCN1/NCF4/NAGLU/NOS3/SOD3/PRKCD/NOXA1/DUOX1/NOXO1/ACP5/TGFB1/BMP7/TYROBP/NCF1C/NCF1B/ITGB2/NOS2/NCF1/DUOX2/CD177/MT3/MB",28
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","42/3774","130/18805",0.323076923076923,1.60982022746729,3.49603142947349,0.000661761760081503,0.0114194921904973,0.00923990974276478,"MAD2L2/BRD4/TRAF2/ARID5A/PRKCZ/HLA-E/TAP2/KMT5C/NOD2/HMCES/CARD9/CD40/BTK/HLA-A/TREM2/HLA-F/NECTIN2/CD81/TNFSF13/HLA-C/HLA-B/SECTM1/TGFB1/RAET1L/IL12RB1/CD4/HLA-DRA/SLAMF1/SASH3/HLA-DRB1/TBX21/CD1C/IL12B/FOXP3/LTA/FCER2/CD1E/CD1A/HLA-H/CD7/CD1B/HLA-G",42
"GO:0006874","intracellular calcium ion homeostasis","85/3774","306/18805",0.277777777777778,1.38410469292822,3.39444152919266,0.000675433707995552,0.0116233976562751,0.00940489677269688,"CALM3/CALM1/C19orf12/DIAPH1/BAK1/SLC8B1/PTK2B/PTPN6/MCUB/GSTO1/STIM1/PLCB2/SELENON/WFS1/CLN3/RMDN3/KCTD17/FKBP1A/ATP13A2/PML/NOL3/ATP13A1/ATP1B1/TCIRG1/THY1/GRINA/CD40/TSPOAP1/BOK/TMEM203/DMPK/P2RY6/CHERP/SMDT1/BAX/APLNR/APOE/TRPV4/LIME1/PRKACA/MCOLN1/HAP1/FZD9/JPH4/EDN2/SLC25A23/CCR7/TGFB1/CX3CL1/CCL3/ATP13A4/CXCL11/CORO1A/PRKCB/LCK/SLC24A3/CASQ2/CNGB1/ATP2A3/CALB2/ADORA1/P2RX1/CCR5/RYR1/CCL13/XCR1/CXCL10/CCL11/SYPL2/DRD4/CXCL9/NPSR1/DMTN/HRC/ATP1A2/CAV3/GSTM2/CASQ1/FASLG/CACNA1S/ATP2A1/CXCR3/CD19/SLC8A2/DHRS7C",85
"GO:0008064","regulation of actin polymerization or depolymerization","46/3774","146/18805",0.315068493150685,1.56991600786927,3.46397886030612,0.000698055318425326,0.0119797767523733,0.00969325553920099,"ARF6/GRB2/PFN1/HIP1R/BRK1/TWF2/PTK2B/SH3BP1/SPTBN2/NCK2/KANK3/CDC42EP1/BAIAP2/CAPG/BIN1/ARHGAP28/HCK/CDC42EP4/PLEK/PIK3R2/SSH3/LMOD1/PRKCD/PYCARD/EVL/GSN/PDXP/ARPC5L/ESAM/MYADM/CCR7/HCLS1/CCL26/TMOD1/CORO1A/ASB2/SCIN/CARMIL2/WAS/TMOD4/CCL11/LMOD3/DMTN/LMOD2/ACTN2/ALOX15",46
"GO:0009308","amine metabolic process","37/3774","111/18805",0.333333333333333,1.66092563151387,3.49941216047084,0.000700129036348614,0.0119825362942287,0.00969548838084146,"PNKD/NT5DC2/HPRT1/COMT/OAZ2/PARK7/DHPS/SMOX/GCDH/NAAA/SRM/IL4I1/SULT1A3/PAOX/NPR1/ODC1/HAAO/OAZ1/GDPD3/CHDH/OAZ3/AOC3/MOXD1/AOC1/HDAC10/MAOB/ALDH2/SLC29A4/ITGB2/IDO1/SLC6A3/DRD4/DBH/INSM1/SATL1/PNMT/HAND2",37
"GO:0034113","heterotypic cell-cell adhesion","24/3774","63/18805",0.380952380952381,1.89820072173013,3.57822659632468,0.000722033199346251,0.0122902607627851,0.00994447898985183,"FLOT1/MAP2K5/NINJ1/SIRPA/JAM3/KLF4/THY1/SKAP1/MAPK7/PERP/JUP/ITGA7/MYADM/CD200/ITGB7/CEACAM6/BMP7/LCK/ITGB2/IL1RN/RNASE10/FGA/CD2/ADIPOQ",24
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","24/3774","63/18805",0.380952380952381,1.89820072173013,3.57822659632468,0.000722033199346251,0.0122902607627851,0.00994447898985183,"KLHL25/BRD4/CD86/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/STAT5A/ZBTB7B/BATF/RUNX3/SOCS1/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/TBX21/IL12B/ASCL2/FOXP3/IL2RG",24
"GO:0046638","positive regulation of alpha-beta T cell differentiation","22/3774","56/18805",0.392857142857143,1.9575194942842,3.5957104755356,0.000729695673309859,0.0123535505340891,0.00999568895302125,"KLHL25/BRD4/ITPKB/CD86/SYK/SHB/PRKCZ/HLX/ANXA1/ZBTB7B/RUNX3/SOCS1/LILRB4/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/IL12B/FOXP3/ZAP70/IL2RG",22
"GO:1902895","positive regulation of miRNA transcription","22/3774","56/18805",0.392857142857143,1.9575194942842,3.5957104755356,0.000729695673309859,0.0123535505340891,0.00999568895302125,"SMARCA4/SMAD3/MRTFA/TP53/RELA/SRF/BMP2/FOS/SMAD6/GATA2/SREBF1/KLF4/JUN/PDGFB/NGFR/NR1H2/SREBF2/TGFB1/SPI1/NOTCH3/EGR1/WT1",22
"GO:1903522","regulation of blood circulation","76/3774","269/18805",0.282527881040892,1.40777339771436,3.37535263086947,0.000746448141495759,0.01260310285264,0.0101976104448917,"CALM3/CALM1/RANGRF/IRX3/GSTO1/SRC/SMAD7/KCNQ1/SNTA1/ACE/STUB1/BIN1/ATP1B1/NOS3/ATP1B2/SREBF1/ECE1/GRK2/ADM/GSK3A/ATP1A1/DMPK/TBXAS1/CD38/KCNE5/TRPM4/ADRA2C/CHRFAM7A/KCND3/PRKACA/CYSLTR1/SLC9A1/JUP/GAA/RGS4/EDN2/SCN1B/CACNA1H/KCNE3/KCNE2/ADORA3/TNNT2/CASQ2/KCNIP1/HOPX/SCN4B/ATP2A3/ADORA1/P2RX1/SCN2B/ADRA2B/KCNJ12/AGTR1/ADRA1D/FXYD1/ADRA2A/MYL4/ATP1A3/SMTNL1/DBH/MYL3/HRC/ATP1A2/S100A1/CAV3/GSTM2/TNNI3K/FGA/MYH7/DES/HSPB7/LEP/MYL2/ATP2A1/SLC8A2/MYH6",76
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","30/3774","85/18805",0.352941176470588,1.75862713924998,3.51250578022202,0.000758729824032022,0.0127431255601859,0.0103109077052321,"KLHL25/BRD4/CD86/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/STAT5A/IL2RA/VSIR/ZBTB7B/BATF/CD81/RUNX3/SOCS1/LGALS9B/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/LGALS9C/TBX21/IL12B/ASCL2/FOXP3/CD3E/IL2RG",30
"GO:0006721","terpenoid metabolic process","34/3774","100/18805",0.34,1.69414414414414,3.48740944781568,0.000760423622033059,0.0127431255601859,0.0103109077052321,"LSS/FDPS/SRD5A1/DGAT1/RDH13/AKR1B1/FDFT1/LIPE/DHRS4L1/RARRES2/DHRS4/RDH5/CRABP2/PNPLA2/DHRS9/RDH16/RBP1/CYP2W1/ALDH1A1/CYP2S1/UGT1A9/AKR1C1/SDR9C7/CYP2E1/RDH12/AKR1C3/CYP2C18/ADH1C/ADH7/CEL/AKR1B10/UGT1A7/UGT1A8/CYP26A1",34
"GO:0016126","sterol biosynthetic process","27/3774","74/18805",0.364864864864865,1.81804021827869,3.53298802689038,0.000762316455199603,0.0127431255601859,0.0103109077052321,"NSDHL/LSS/SCAP/FDPS/LPCAT3/CYB5R3/MVK/CYB5R1/CYB5R2/ABCG1/ERG28/EBP/DHCR24/SREBF1/MVD/FDFT1/FGF1/GPR146/APOE/PRKACA/SREBF2/G6PD/DHCR7/PMVK/ABCG4/TM7SF2/CES1",27
"GO:0043549","regulation of kinase activity","106/3774","397/18805",0.267002518891688,1.33041398191791,3.33412976863948,0.000762878685355958,0.0127431255601859,0.0103109077052321,"TFAP4/TAF7/CALM3/CALM1/QARS1/DVL2/HYAL2/HGS/AKT1/RALB/PRKRIP1/MAP4K2/STK11/PINK1/UNC119/TAB1/TSC2/ERP29/PIH1D1/DBNDD2/TARBP2/RPS3/PTK2B/EPHA1/MVP/MAP2K2/DAB2IP/HEXIM2/GSTP1/TRAF2/ACTB/CCNK/ZGPAT/INPP5K/SRC/TESK1/JTB/DUSP7/FGR/LCP2/ZFYVE28/CSF1R/CARD14/PTK6/KSR1/TRAF4/EMP2/HRAS/CDKN1A/CDK5R1/MAP2K7/MEN1/MAP3K10/CDKN2C/RGCC/THY1/RIPK3/CAMK1/CIB1/ERBB2/TREM2/RASGRP1/RGS14/PDGFB/PRKCD/GPRC5B/PKMYT1/PYCARD/FGF1/MAP3K11/GAS6/IL34/PIM1/AKT1S1/APOE/ADRA2C/EFNA1/PIK3R6/MAP2K3/WARS1/SRCIN1/MAPRE3/CCR7/CD300A/SLAMF8/SYNPO2/SERTAD1/CDKN2D/LILRB4/LAT/CD4/SFN/MIDN/S100A12/HLA-DRB1/ADRA2B/CDKN2A/ADRA2A/DRD4/CD74/PTPRT/HSPB1/MT3/LEP/SLC8A2/ADIPOQ",106
"GO:0060562","epithelial tube morphogenesis","92/3774","337/18805",0.27299703264095,1.36028330652174,3.34411565639914,0.000772180440756734,0.0128641975555856,0.010408871282877,"CSNK2B/DVL2/KDM2B/WDR83/BSG/KAT2A/PFN1/FKBPL/SIRT6/TSC2/CELSR1/MTHFR/SMAD3/IRX3/PLXNB2/LAMA5/ESRP2/IFT122/MTSS1/PLXND1/TEAD2/MMRN2/SRC/EPHA2/SKI/SRF/RARG/SOX17/PPP1CA/OVOL2/CTNNBIP1/BMP2/DEAF1/CSF1R/PML/DLL4/NOTCH1/SEMA4C/MEGF8/LZTS2/SUFU/SCRIB/DDR1/NPNT/TIE1/ACVRL1/PRKX/CCM2/ADM/WNT3A/C1orf54/SPINT2/FGF1/SPINT1/NTN1/OSR1/ST14/TACSTD2/APLNR/PERP/PRKD2/WNT4/PRKACA/ENG/CECR2/NRARP/WNT6/TGFB1/BMP7/SIX2/CXCR4/LHX2/ASB2/GRHL3/VANGL2/NDRG4/WNT1/WNT2/SOX18/FUZ/CXCL10/CCL11/MDK/RGMA/GPC3/HES5/CAV3/WNT11/HAND2/WT1/CSMD1/TCAP",92
"GO:1903707","negative regulation of hemopoiesis","41/3774","127/18805",0.322834645669291,1.60861301319847,3.4483396895588,0.000774665808792892,0.0128713703614819,0.0104146750505034,"PIAS3/GPR137B/SLC4A2/SMAD7/TSC22D1/HLX/ANXA1/IRF1/GATA2/STAT5A/FCGR2B/ERBB2/DTX1/ZBTB7B/GPR68/GPR137/ZFPM1/RUNX3/MAFB/NRARP/SOCS1/CCL3/LILRB4/TMEM176B/TMEM176A/CTLA4/CEBPA/TBX21/C1QC/MDK/CDKN2A/PGLYRP2/CD74/PGLYRP3/ASCL2/FOXP3/GPR55/LAG3/FOXJ1/HLA-G/ADIPOQ",41
"GO:0051258","protein polymerization","79/3774","282/18805",0.280141843971631,1.39588430733612,3.3563659721812,0.000781696579018949,0.0129538290237426,0.0104813952324596,"RAC1/DNM2/ARF6/GRB2/PINK1/PFN1/DIAPH1/HIP1R/TWF2/RPS3/PTK2B/TBCD/GIT1/ARPC4/RNF135/FHDC1/INF2/MICALL2/CHMP2A/SPTBN2/CHMP4A/NCK2/KANK3/CDC42EP1/CSNK1D/BAIAP2/CAPG/CDK5R1/FES/EML2/BIN1/ARHGAP28/HCK/CDC42EP4/PIK3R2/CORO7/SSH3/LMOD1/PRKCD/KRT5/PYCARD/EVL/SSNA1/GSN/CHMP4B/ARPC5L/SLAIN1/AIF1/TRPV4/ESAM/NEFL/MYADM/TPPP/MSRB1/INPP5J/MAPRE3/CCR7/HCLS1/CCL26/TMOD1/TPPP3/CORO1A/CAMSAP3/ASB2/CLIP3/SCIN/CASQ2/CARMIL2/WAS/TMOD4/CCL11/LMOD3/TUBB4A/DMTN/CAV3/CASQ1/LMOD2/FGA/ALOX15",79
"GO:0070588","calcium ion transmembrane transport","95/3774","350/18805",0.271428571428571,1.35246801423272,3.33525344128037,0.000786147649344192,0.0129870042202984,0.010508238442014,"CALM3/CALM1/SEC61A1/DIAPH1/BAK1/SLC8B1/PTK2B/ORAI3/PTPN6/MCUB/TMBIM1/ORAI2/GSTO1/STIM1/PLCB2/SELENON/NCS1/CACNB3/FKBP1A/ASIC1/PML/NOL3/BIN1/ATP1B1/THY1/GRINA/CBARP/ORAI1/WNT3A/ANO9/GAS6/GJC2/P2RY6/CHERP/SMDT1/BAX/APLNR/TOR2A/GPR35/TMEM37/TRPV4/TRPM4/LIME1/PRKACA/SLC9A1/CACNA2D3/REM1/G6PD/MCOLN1/HAP1/CNGA1/JPH4/SLC25A23/CCR7/TGFB1/CX3CL1/CACNA1H/CCL3/TLR9/CXCL11/CORO1A/TRPV2/LCK/SLC24A3/CASQ2/CNGB1/GRIN2D/ATP2A3/P2RX1/PKD2L1/GRIN1/CCR5/RYR1/XCR1/CXCL10/ADRA2A/CACNA1F/CXCL9/NPSR1/HRC/SLN/ATP1A2/GSTM2/CASQ1/FASLG/UCP2/STAC3/CACNA1S/ATP2A1/CXCR3/CD19/MS4A1/SLC8A2/CACNG1/DHRS7C",95
"GO:0046718","symbiont entry into host cell","42/3774","131/18805",0.320610687022901,1.59753152344082,3.43882380365794,0.000787845083606861,0.0129870042202984,0.010508238442014,"TRIM11/HYAL2/BSG/SMPD1/TYRO3/P4HB/CD86/F11R/SRC/EPHA2/TRIM62/FURIN/ITGB5/LAMP1/SLC52A1/SLC1A5/CTSB/VAMP8/GRK2/SIVA1/SLC52A2/NECTIN2/GAS6/CD81/TNFRSF14/NECTIN4/ITGB7/NECTIN1/CXCR4/CD4/SELPLG/SLAMF1/TMPRSS4/LGALS9/HLA-DRB1/CCR5/AGTR1/CD74/TNFRSF4/CR2/HS3ST5/GPR15",42
"GO:0060070","canonical Wnt signaling pathway","91/3774","333/18805",0.273273273273273,1.36165975196182,3.33654870399048,0.000793716748541402,0.0129985633417393,0.0105175913306571,"UBAC2/DVL2/CSNK1G2/VCP/HDAC1/BCL9/MAD2L2/CSNK1A1/STK11/LMBR1L/GID8/TLE1/CCDC88C/DVL3/SMAD3/FAM53B/DAB2IP/UBE2B/TLE5/IGFBP4/SRC/SMAD7/TBL1X/CCAR2/TLE3/PYGO2/ADGRA2/DAPK3/RARG/SOX17/PPP1CA/CTNNBIP1/BMP2/TMEM9/BCL9L/CSNK1D/OTUD5/NOTCH1/LZTS2/TLE2/SOX7/KLF4/CTDNEP1/EMD/WNT10B/TMEM198/SOX13/KREMEN1/GSK3A/GPRC5B/FZD7/WNT3A/FRAT1/FRMD8/TCF7/SDC1/APOE/WNT10A/WNT9A/TCF7L1/TRPM4/NKD2/IGFBP2/WNT4/DLX5/JUP/NRARP/WNT6/WNT7B/FZD9/TGFB1/PLEKHA4/PPM1N/WNK2/FZD10/WNT1/WNT2/EGR1/NDP/FUZ/MDK/DKK4/ZNF703/SOX2/CSNK1A1L/SFRP4/CTNND2/SOX10/SOST/GPC3/WNT11",91
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","9/3774","15/18805",0.6,2.98966613672496,3.86273202064017,0.000801859365909436,0.0129985633417393,0.0105175913306571,"HLA-E/TAP2/HLA-A/HLA-F/HLA-C/HLA-B/RAET1L/HLA-H/HLA-G",9
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","9/3774","15/18805",0.6,2.98966613672496,3.86273202064017,0.000801859365909436,0.0129985633417393,0.0105175913306571,"HLA-E/TAP2/HLA-A/HLA-F/HLA-C/HLA-B/RAET1L/HLA-H/HLA-G",9
"GO:0045059","positive thymic T cell selection","9/3774","15/18805",0.6,2.98966613672496,3.86273202064017,0.000801859365909436,0.0129985633417393,0.0105175913306571,"STK11/ITPKB/SRF/CD3G/FOXN1/CD74/ZAP70/CD3D/CD3E",9
"GO:0090153","regulation of sphingolipid biosynthetic process","9/3774","15/18805",0.6,2.98966613672496,3.86273202064017,0.000801859365909436,0.0129985633417393,0.0105175913306571,"PLA2G6/SPHK1/ORMDL3/PAQR4/SPHK2/SIRT3/PRKCD/ABCA2/ZNF750",9
"GO:0072524","pyridine-containing compound metabolic process","56/3774","187/18805",0.299465240641711,1.49216848178786,3.38922358811716,0.000804650679878439,0.0129985633417393,0.0105175913306571,"VCP/NAXE/EIF6/HK1/SIRT6/PFKFB3/OGDH/NAXD/SLC25A11/GPI/NMRK1/GIT1/PLPBP/MDH2/FKRP/GALK1/SRC/TP53/NAPRT/PARP10/PGLS/TALDO1/DCXR/HK2/JMJD8/ALDOA/FDXR/PFKL/ALPL/IDH2/PGD/SARM1/SLC25A22/ENO2/ZBTB7A/PC/RPIA/HAAO/CD38/PDXP/ALDOC/PRKACA/TREX1/G6PD/GPD1/ALDH1L1/FMO1/IDO1/ENO3/FBP1/PRKAG3/CBFA2T3/PGAM4/UCP2/GCK/RPEL1",56
"GO:0002287","alpha-beta T cell activation involved in immune response","31/3774","89/18805",0.348314606741573,1.73557397450325,3.48535461607565,0.000806422349038898,0.0129985633417393,0.0105175913306571,"BRD4/CD86/SOCS3/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/MEN1/STAT5A/ICOSLG/ZBTB7B/BATF/ZFPM1/ICOS/RELB/SEMA4A/RORC/IL12RB1/HLA-DRA/SLAMF6/LGALS9/HLA-DRB1/SPN/TBX21/IL12B/ASCL2/FOXP3/LY9/BCL3",31
"GO:0002293","alpha-beta T cell differentiation involved in immune response","31/3774","89/18805",0.348314606741573,1.73557397450325,3.48535461607565,0.000806422349038898,0.0129985633417393,0.0105175913306571,"BRD4/CD86/SOCS3/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/MEN1/STAT5A/ICOSLG/ZBTB7B/BATF/ZFPM1/ICOS/RELB/SEMA4A/RORC/IL12RB1/HLA-DRA/SLAMF6/LGALS9/HLA-DRB1/SPN/TBX21/IL12B/ASCL2/FOXP3/LY9/BCL3",31
"GO:0002820","negative regulation of adaptive immune response","25/3774","67/18805",0.373134328358209,1.85924510990358,3.53040870260969,0.000807222404204433,0.0129985633417393,0.0105175913306571,"PARP3/PTPN6/DUSP22/SMAD7/IL4I1/STAT5A/FCGR2B/NOD2/ZBTB7B/HLA-F/HAVCR2/TNFRSF14/SUSD4/LILRB4/SLAMF1/SPN/TBX21/KLRC1/ASCL2/FOXP3/PDCD1/CR2/ALOX15/FOXJ1/HLA-G",25
"GO:0060537","muscle tissue development","117/3774","446/18805",0.262331838565022,1.30714102390441,3.28937114158776,0.000855339170265986,0.0137380629808875,0.0111159463018373,"VRK3/KAT8/LEMD2/HMG20B/CDK5/MBD1/BCL9/FLOT1/KAT2A/CTDP1/SIRT6/MEF2D/VGLL4/ARRB2/SMAD3/IRX3/SIRT2/YBX3/MCUB/FKRP/SELENON/MYORG/KLF5/LMNA/SMAD7/BTG2/BIN3/MBD3/SKI/SRF/FKBP1A/PPIF/BMP2/TP73/HLX/DLL4/BCL9L/FOS/FES/NOTCH1/NAGLU/OBSL1/EMD/TENM4/NR4A1/MAPK11/WNT10B/GSK3A/NPRL3/FZD7/WNT3A/HEYL/BARX2/OSR1/PIM1/ZFPM1/TBX1/IGSF8/TREX1/GJB6/SLC9A1/ENG/G6PD/KDM6B/RGS4/TGFB1/BMP7/HLF/MYBPC3/TNNT2/MSC/PAX5/HOXD9/ASB2/PPP1R13L/MYOM1/EPHB1/GPC1/NDRG4/RPL3L/CHRNA1/SCX/HOPX/WNT2/MYOM2/EGR1/RYR1/SGCG/PITX1/LMOD3/COL11A1/VAMP5/ACTC1/MYL3/KLHL41/TNNI1/MYH14/IGF2/TNNC1/MYO18B/CAV3/CASQ1/ACTN2/MYH7/STAC3/WT1/CACNA1S/PAX7/NRAP/DMRTA2/MYL2/MYOD1/ACTA1/KLHL40/MYOZ1/MYH6/TCAP",117
"GO:1904427","positive regulation of calcium ion transmembrane transport","29/3774","82/18805",0.353658536585366,1.76220158465496,3.46594116867332,0.000887806169847483,0.0141594404277887,0.0114568975028236,"CALM3/CALM1/BAK1/GSTO1/STIM1/CACNB3/THY1/GJC2/P2RY6/BAX/APLNR/TOR2A/SLC9A1/G6PD/HAP1/CX3CL1/CXCL11/P2RX1/GRIN1/CXCL10/CXCL9/NPSR1/GSTM2/CASQ1/STAC3/ATP2A1/CXCR3/CD19/MS4A1",29
"GO:1902106","negative regulation of leukocyte differentiation","39/3774","120/18805",0.325,1.61940249072602,3.41074421428289,0.000889438586026587,0.0141594404277887,0.0114568975028236,"PIAS3/GPR137B/SLC4A2/SMAD7/HLX/ANXA1/IRF1/GATA2/STAT5A/FCGR2B/ERBB2/DTX1/ZBTB7B/GPR68/GPR137/ZFPM1/RUNX3/MAFB/NRARP/SOCS1/CCL3/LILRB4/TMEM176B/TMEM176A/CTLA4/TBX21/C1QC/MDK/CDKN2A/PGLYRP2/CD74/PGLYRP3/ASCL2/FOXP3/GPR55/LAG3/FOXJ1/HLA-G/ADIPOQ",39
"GO:0002292","T cell differentiation involved in immune response","33/3774","97/18805",0.34020618556701,1.69517152082343,3.4395077337265,0.00089132826313293,0.0141594404277887,0.0114568975028236,"BRD4/CD86/SOCS3/SHB/SMAD7/PRKCZ/HLX/JUNB/ANXA1/MEN1/STAT5A/ICOSLG/ZBTB7B/BATF/FCER1G/CLEC4E/ZFPM1/ICOS/RELB/SEMA4A/RORC/IL12RB1/HLA-DRA/SLAMF6/LGALS9/HLA-DRB1/SPN/TBX21/IL12B/ASCL2/FOXP3/LY9/BCL3",33
"GO:0062012","regulation of small molecule metabolic process","94/3774","347/18805",0.270893371757925,1.34980123367986,3.29553467190963,0.000894214009644884,0.0141594404277887,0.0114568975028236,"WDR5/MLYCD/VCP/ACADVL/AKT1/KLHL25/STK11/EIF6/PINK1/SCAP/KAT2A/LPCAT3/LCMT1/PHKG2/SIRT6/AKT2/FIS1/BCKDK/AMDHD2/GIT1/SIRT2/CD320/PARK7/IGFBP4/ABCG1/SRC/TP53/TYSND1/CLN3/PPP1CA/JMJD8/BMP2/PDK2/NR1D1/SPHK2/DGKQ/NR1H3/NOS3/SREBF1/WDTC1/PLEK/C1QTNF1/ADCK2/TREM2/ADM/GSK3A/SLC7A7/DNAJC30/ZBTB7A/SIRT7/FGF1/P2RY6/NR1H2/PPARD/GPR146/APOE/WNT4/PRKACA/TREX1/SREBF2/GPD1/TSPO/FGFR4/EPHX2/RORC/GPT/CD244/ABCG4/PPP1R3G/EGR1/FMO1/UGT1A6/UGT1A9/CD74/STAR/AKR1C3/PLA2G3/GUCA1A/APOC1/FBP1/PRKAG3/TFF3/CBFA2T3/IGF2/SERPINA12/GCK/LEP/BGLAP/CES1/C1QTNF12/UGT1A7/UGT1A8/APOC2/ADIPOQ",94
"GO:0043410","positive regulation of MAPK cascade","121/3774","464/18805",0.260775862068966,1.29938794017141,3.2720047004613,0.000895653470741575,0.0141594404277887,0.0114568975028236,"DVL2/MAP4K2/CDK10/LAMTOR2/TAB1/CCDC88C/ERP29/TRAF7/ARRB2/RPS3/DVL3/PTK2B/SPHK1/DUSP22/DAB2IP/TRAF2/DENND2B/SYK/GNAI2/IGFBP4/SRC/PRKCZ/LAMTOR1/MYDGF/BMP2/INAVA/TP73/GPNMB/MINK1/CSF1R/KSR1/MYD88/TRAF4/HRAS/MAP2K7/NOTCH1/LAPTM5/SEMA4C/MAP3K10/FCGR2B/NOD2/NPNT/MIF/C1QTNF1/MAPK3/CARD9/LPAR2/CD40/CIB1/ERBB2/TREM2/RASGRP1/PDGFB/ACKR3/FZD7/PYCARD/FGF1/MAP3K11/GAS6/CD81/HAVCR2/IL34/P2RY6/TBX1/APOE/PRKD2/TRPV4/ADRA2C/EFNA1/CHRFAM7A/WNT4/VEGFB/PIK3R6/EDAR/MAP2K3/WNT7B/CCR7/TGFB1/MAPK8IP2/CX3CL1/CCL3/TLR9/FGFR4/GADD45G/FGFR3/RAMP3/SPI1/LAT/FZD10/S100A7/NDRG4/CD4/GRM4/S100A12/SLAMF1/SORBS3/PDE6G/LGALS9/ADORA1/GDF6/HLA-DRB1/MAP4K1/ADRA2B/FCRL3/ADRA1D/ADRA2A/DRD4/SOX2/CD74/NPSR1/CXCL17/NTRK2/GPR55/IGF2/FGA/ALOX12B/HAND2/MT3/LEP/ALOX15/CD27",121
