GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
145567,1.56E-01,4.07E-02,0.0387,-2.0468796,-0.07919769,3738.67,TTC7B,tetratricopeptide repeat domain 7B
8651,1.56E-01,4.07E-02,0.3489,2.0468854,0.71410937,32.88,SOCS1,suppressor of cytokine signaling 1
105379173,1.56E-01,4.07E-02,0.09,-2.046739,-0.18418603,426.74,LOC105379173,uncharacterized LOC105379173
5886,1.56E-01,4.07E-02,0.0385,-2.0462391,-0.07874779,3178.93,RAD23A,"RAD23 homolog A, nucleotide excision repair protein"
285148,1.56E-01,4.07E-02,0.0548,-2.0461053,-0.11221067,1350.43,IAH1,isoamyl acetate hydrolyzing esterase 1 (putative)
6945,1.56E-01,4.08E-02,0.0463,2.0456129,0.09477163,1928.4,MLX,MAX dimerization protein MLX
9587,1.56E-01,4.08E-02,0.0625,2.0453711,0.12774687,913.6,MAD2L1BP,MAD2L1 binding protein
29101,1.56E-01,4.09E-02,0.0411,-2.0447714,-0.0840585,2650.49,SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase"
2117,1.56E-01,4.09E-02,0.0503,2.0447395,0.10288336,1598.9,ETV3,ETS variant transcription factor 3
114294,1.56E-01,4.09E-02,0.0893,2.0448178,0.18256642,429.88,LACTB,lactamase beta
257236,1.56E-01,4.09E-02,0.3729,2.0444256,0.76233739,24.69,CCDC96,coiled-coil domain containing 96
55608,1.56E-01,4.09E-02,0.0727,-2.0442297,-0.14862589,10609.04,ANKRD10,ankyrin repeat domain 10
100132341,1.57E-01,4.10E-02,0.133,2.0432171,0.27178391,213.7,CLUHP3,clustered mitochondria homolog pseudogene 3
6774,1.57E-01,4.11E-02,0.0321,-2.0427573,-0.06547811,6297.78,STAT3,signal transducer and activator of transcription 3
84629,1.57E-01,4.11E-02,0.0364,-2.0423732,-0.07431517,4399.83,TNRC18,trinucleotide repeat containing 18
84922,1.57E-01,4.11E-02,0.0814,2.0424683,0.1662247,538.5,FIZ1,FLT3 interacting zinc finger 1
55002,1.57E-01,4.11E-02,0.0495,-2.0422159,-0.10112756,1754.15,TMCO3,transmembrane and coiled-coil domains 3
117583,1.58E-01,4.13E-02,0.1611,-2.0401003,-0.32861001,133.04,PARD3B,par-3 family cell polarity regulator beta
51754,1.58E-01,4.14E-02,0.1319,-2.0393768,-0.26903519,198.49,TMEM8B,transmembrane protein 8B
23252,1.58E-01,4.15E-02,0.079,-2.0387068,-0.16097656,738.65,OTUD3,OTU deubiquitinase 3
92370,1.58E-01,4.15E-02,0.0712,-2.0385996,-0.14507394,751,PXYLP1,2-phosphoxylose phosphatase 1
401399,1.58E-01,4.15E-02,0.3821,2.0385394,0.77902548,25.09,PRRT4,proline rich transmembrane protein 4
84759,1.58E-01,4.15E-02,0.0992,-2.0383935,-0.20222942,373.65,PCGF1,polycomb group ring finger 1
1112,1.58E-01,4.15E-02,0.0488,-2.038081,-0.09948177,3072.05,FOXN3,forkhead box N3
55061,1.59E-01,4.17E-02,0.1494,-2.0362338,-0.3042814,145.08,SUSD4,sushi domain containing 4
153241,1.59E-01,4.17E-02,0.0587,-2.0362517,-0.11954753,1045.25,CEP120,centrosomal protein 120
10024,1.59E-01,4.18E-02,0.0573,-2.0356059,-0.11671222,2008.63,TROAP,trophinin associated protein
494513,1.60E-01,4.20E-02,0.2139,2.0337149,0.43494984,75.51,PJVK,pejvakin
79631,1.60E-01,4.20E-02,0.0508,-2.0330298,-0.10320589,1884.65,EFL1,elongation factor like GTPase 1
23585,1.60E-01,4.21E-02,0.0425,-2.032551,-0.08636398,2269.21,TMEM50A,transmembrane protein 50A
1114,1.60E-01,4.21E-02,0.3478,2.0322939,0.70675325,27.91,CHGB,chromogranin B
5007,1.60E-01,4.22E-02,0.0319,2.0315785,0.06477248,7422.39,OSBP,oxysterol binding protein
10575,1.60E-01,4.22E-02,0.0269,-2.0313032,-0.05468762,17692.15,CCT4,chaperonin containing TCP1 subunit 4
51234,1.61E-01,4.22E-02,0.0478,2.0310568,0.09713968,2068.26,EMC4,ER membrane protein complex subunit 4
3373,1.61E-01,4.23E-02,0.1962,2.0305706,0.39831425,96.79,HYAL1,hyaluronidase 1
150696,1.61E-01,4.23E-02,0.0572,-2.0302366,-0.11612383,1497.06,PROM2,prominin 2
23423,1.61E-01,4.24E-02,0.0499,-2.0298461,-0.10134684,1763.23,TMED3,transmembrane p24 trafficking protein 3
107987280,1.61E-01,4.24E-02,0.2498,-2.0298175,-0.50706707,60.16,LOC107987280,uncharacterized LOC107987280
51130,1.61E-01,4.24E-02,0.081,2.0293359,0.16437369,515.16,ASB3,ankyrin repeat and SOCS box containing 3
27107,1.61E-01,4.25E-02,0.0443,2.0289346,0.08984401,2123.39,ZBTB11,zinc finger and BTB domain containing 11
283267,1.61E-01,4.25E-02,0.125,-2.0286188,-0.25351609,209.22,LINC00294,long intergenic non-protein coding RNA 294
9609,1.61E-01,4.25E-02,0.128,2.028571,0.25963605,206.67,RAB36,"RAB36, member RAS oncogene family"
56993,1.61E-01,4.25E-02,0.0392,2.0286973,0.07957345,4940.36,TOMM22,translocase of outer mitochondrial membrane 22
6648,1.61E-01,4.26E-02,0.0409,-2.0277811,-0.0829486,6776.03,SOD2,superoxide dismutase 2
90853,1.61E-01,4.26E-02,0.1097,2.027684,0.22247526,285.39,SPOCD1,SPOC domain containing 1
116372,1.62E-01,4.26E-02,0.1313,-2.0272919,-0.2661188,198.21,LYPD1,LY6/PLAUR domain containing 1
7543,1.62E-01,4.26E-02,0.0401,-2.0271985,-0.08131154,3271.32,ZFX,zinc finger protein X-linked
342892,1.62E-01,4.27E-02,0.0776,-2.0270257,-0.15735837,624.84,ZNF850,zinc finger protein 850
5903,1.62E-01,4.27E-02,0.0288,2.0268603,0.05839596,11466.34,RANBP2,RAN binding protein 2
23109,1.62E-01,4.27E-02,0.1248,2.0265176,0.25291157,220.02,DDN,dendrin
79767,1.62E-01,4.28E-02,0.076,-2.0260016,-0.15399493,748.8,ELMO3,engulfment and cell motility 3
84283,1.62E-01,4.28E-02,0.0702,2.0253757,0.14215181,737.21,TMEM79,transmembrane protein 79
201798,1.62E-01,4.28E-02,0.2943,2.0255782,0.59606448,37.2,TIGD4,tigger transposable element derived 4
643224,1.62E-01,4.28E-02,0.1193,-2.0253726,-0.24152607,263.26,TUBBP5,tubulin beta pseudogene 5
128977,1.62E-01,4.28E-02,0.0764,-2.0255178,-0.15468613,597.87,C22orf39,chromosome 22 open reading frame 39
9077,1.62E-01,4.29E-02,0.3979,2.0249982,0.80571411,23.92,DIRAS3,DIRAS family GTPase 3
23309,1.62E-01,4.29E-02,0.0531,2.024495,0.10750057,1749.24,SIN3B,SIN3 transcription regulator family member B
79642,1.62E-01,4.29E-02,0.0903,-2.024337,-0.18289182,496.83,ARSJ,arylsulfatase family member J
9088,1.62E-01,4.30E-02,0.0585,-2.02411,-0.11848956,2110.24,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1"
10233,1.62E-01,4.30E-02,0.175,-2.0237564,-0.3541026,128.66,LRRC23,leucine rich repeat containing 23
79738,1.62E-01,4.30E-02,0.0655,-2.0235683,-0.13250251,858.87,BBS10,Bardet-Biedl syndrome 10
23331,1.62E-01,4.30E-02,0.1047,2.0236478,0.21179863,406.68,TTC28,tetratricopeptide repeat domain 28
8843,1.62E-01,4.30E-02,0.1063,2.0234284,0.21513626,425.45,HCAR3,hydroxycarboxylic acid receptor 3
4714,1.63E-01,4.31E-02,0.0446,2.0229351,0.0901263,2427.56,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8
65057,1.63E-01,4.31E-02,0.0613,2.0229174,0.124014,1020.54,ACD,ACD shelterin complex subunit and telomerase recruitment factor
339745,1.63E-01,4.31E-02,0.0449,-2.0227578,-0.09076027,2132.13,SPOPL,speckle type BTB/POZ protein like
10572,1.63E-01,4.31E-02,0.0693,-2.0225623,-0.14021759,1112.06,SIVA1,SIVA1 apoptosis inducing factor
114908,1.63E-01,4.32E-02,0.0316,-2.0221897,-0.06389086,8619.93,TMEM123,transmembrane protein 123
1397,1.63E-01,4.32E-02,0.1583,-2.0221352,-0.32011415,138.15,CRIP2,cysteine rich protein 2
5635,1.63E-01,4.32E-02,0.0554,-2.0221295,-0.11197908,1229.76,PRPSAP1,phosphoribosyl pyrophosphate synthetase associated protein 1
51147,1.63E-01,4.32E-02,0.088,-2.0218092,-0.17800224,452.64,ING4,inhibitor of growth family member 4
7327,1.63E-01,4.33E-02,0.0429,2.021268,0.08672576,3011.8,UBE2G2,ubiquitin conjugating enzyme E2 G2
26019,1.63E-01,4.34E-02,0.0458,-2.0203161,-0.0925521,2780.84,UPF2,UPF2 regulator of nonsense mediated mRNA decay
79641,1.63E-01,4.34E-02,0.0701,-2.0199034,-0.14164911,887.71,ROGDI,rogdi atypical leucine zipper
4536,1.63E-01,4.34E-02,0.0677,2.019737,0.13672034,103662.7,ND2,NADH dehydrogenase subunit 2
4913,1.63E-01,4.34E-02,0.098,-2.0196256,-0.19798846,362.15,NTHL1,nth like DNA glycosylase 1
2787,1.63E-01,4.34E-02,0.0405,-2.0194204,-0.08177226,2638.53,GNG5,G protein subunit gamma 5
374879,1.64E-01,4.35E-02,0.1176,-2.0187578,-0.23744814,237.38,ZNF699,zinc finger protein 699
10953,1.64E-01,4.35E-02,0.0474,2.0187911,0.09561407,2082,TOMM34,translocase of outer mitochondrial membrane 34
84059,1.64E-01,4.36E-02,0.1052,-2.0183413,-0.21232708,324.96,ADGRV1,adhesion G protein-coupled receptor V1
26053,1.64E-01,4.36E-02,0.2773,-2.0180658,-0.55959964,44.08,AUTS2,activator of transcription and developmental regulator AUTS2
254122,1.64E-01,4.36E-02,0.0263,2.0178108,0.05307192,21242.86,SNX32,sorting nexin 32
84248,1.64E-01,4.37E-02,0.0336,2.0172678,0.06785792,5625.22,FYTTD1,forty-two-three domain containing 1
105378912,1.64E-01,4.37E-02,0.3394,2.016872,0.6845419,29.65,LINC01357,long intergenic non-protein coding RNA 1357
8560,1.64E-01,4.37E-02,0.0461,2.016831,0.09299054,2396.1,DEGS1,"delta 4-desaturase, sphingolipid 1"
4820,1.64E-01,4.37E-02,0.0428,-2.0164876,-0.08637129,2882.03,NKTR,natural killer cell triggering receptor
100288203,1.64E-01,4.38E-02,0.1369,-2.016061,-0.2759811,182.55,WHAMMP4,WHAMM pseudogene 4
64854,1.64E-01,4.38E-02,0.0484,-2.0159359,-0.09765648,1660.72,USP46,ubiquitin specific peptidase 46
9158,1.64E-01,4.38E-02,0.032,-2.0156258,-0.06448113,6030.92,FIBP,FGF1 intracellular binding protein
25896,1.65E-01,4.39E-02,0.0413,2.015308,0.08323029,2420.09,INTS7,integrator complex subunit 7
100533184,1.65E-01,4.39E-02,0.1407,-2.0152205,-0.28355188,186.99,ARHGAP19-SLIT1,ARHGAP19-SLIT1 readthrough (NMD candidate)
6901,1.65E-01,4.39E-02,0.0726,-2.0153915,-0.14631522,681.23,TAFAZZIN,"tafazzin, phospholipid-lysophospholipid transacylase"
344558,1.65E-01,4.39E-02,0.2607,2.0146751,0.52518125,49.83,SH3RF3,SH3 domain containing ring finger 3
51148,1.65E-01,4.39E-02,0.1032,2.0146267,0.20799001,326.19,CERCAM,cerebral endothelial cell adhesion molecule
219790,1.65E-01,4.40E-02,0.0639,-2.0143912,-0.12864435,877.43,RTKN2,rhotekin 2
4998,1.65E-01,4.40E-02,0.0486,2.0139268,0.09780647,2536.54,ORC1,origin recognition complex subunit 1
168455,1.65E-01,4.40E-02,0.0701,2.0137174,0.1411362,758.35,CCDC71L,coiled-coil domain containing 71 like
6143,1.65E-01,4.41E-02,0.0247,-2.0132127,-0.04977188,28958.1,RPL19,ribosomal protein L19
659,1.65E-01,4.41E-02,0.0455,-2.0128618,-0.09163037,2916.31,BMPR2,bone morphogenetic protein receptor type 2
55654,1.65E-01,4.41E-02,0.0424,2.0127502,0.08537086,2735.78,TMEM127,transmembrane protein 127
7779,1.65E-01,4.42E-02,0.0747,2.0123513,0.15027511,873.24,SLC30A1,solute carrier family 30 member 1
1997,1.65E-01,4.42E-02,0.0413,-2.0123481,-0.08314088,4464.08,ELF1,E74 like ETS transcription factor 1
55863,1.65E-01,4.42E-02,0.0653,-2.0122005,-0.13130714,855.57,TMEM126B,transmembrane protein 126B
85458,1.65E-01,4.42E-02,0.1198,-2.0117234,-0.24101131,243.21,DIXDC1,DIX domain containing 1
147920,1.66E-01,4.43E-02,0.2554,2.0114134,0.51377453,51.22,IGFL2,IGF like family member 2
124222,1.66E-01,4.43E-02,0.0602,-2.0112452,-0.12113706,1273.1,PAQR4,progestin and adipoQ receptor family member 4
6656,1.66E-01,4.43E-02,0.0754,-2.0107891,-0.15168268,691.14,SOX1,SRY-box transcription factor 1
64863,1.66E-01,4.44E-02,0.0674,-2.0107003,-0.13552952,780.38,METTL4,"methyltransferase 4, N6-adenosine"
399818,1.66E-01,4.44E-02,0.0636,-2.0102257,-0.12792241,942.06,EEF1AKMT2,EEF1A lysine methyltransferase 2
56906,1.66E-01,4.44E-02,0.1246,2.0102503,0.25044055,221.08,THAP10,THAP domain containing 10
729970,1.66E-01,4.44E-02,0.2638,2.0100207,0.53030833,47.85,CNN3-DT,CNN3 divergent transcript
122786,1.66E-01,4.44E-02,0.036,-2.0099705,-0.07233453,4376.47,FRMD6,FERM domain containing 6
9584,1.66E-01,4.45E-02,0.0328,-2.009441,-0.06586661,10709.35,RBM39,RNA binding motif protein 39
1653,1.66E-01,4.46E-02,0.0332,2.0086857,0.06662871,5232.62,DDX1,DEAD-box helicase 1
55626,1.66E-01,4.46E-02,0.046,2.0084926,0.0923462,1912.16,AMBRA1,autophagy and beclin 1 regulator 1
9557,1.67E-01,4.46E-02,0.0511,-2.0079674,-0.10266227,1686.82,CHD1L,chromodomain helicase DNA binding protein 1 like
2475,1.67E-01,4.47E-02,0.0321,2.0075942,0.06442891,5207.04,MTOR,mechanistic target of rapamycin kinase
4524,1.67E-01,4.47E-02,0.1112,2.0075443,0.2232324,323.09,MTHFR,methylenetetrahydrofolate reductase
7109,1.67E-01,4.47E-02,0.0377,2.0075324,0.07558698,3143.7,TRAPPC10,trafficking protein particle complex subunit 10
23304,1.67E-01,4.47E-02,0.0399,-2.0074289,-0.08010896,3037.92,UBR2,ubiquitin protein ligase E3 component n-recognin 2
8476,1.67E-01,4.47E-02,0.046,-2.0070239,-0.09237838,2441.48,CDC42BPA,CDC42 binding protein kinase alpha
728431,1.67E-01,4.48E-02,0.3318,2.0067821,0.66580963,36.67,ZC3H12A-DT,ZC3H12A divergent transcript
7320,1.67E-01,4.48E-02,0.0491,2.0065547,0.09861415,2075.33,UBE2B,ubiquitin conjugating enzyme E2 B
11030,1.67E-01,4.48E-02,0.1934,-2.0061678,-0.38790355,105.29,RBPMS,"RNA binding protein, mRNA processing factor"
338382,1.67E-01,4.49E-02,0.2403,-2.005285,-0.48186012,58.18,RAB7B,"RAB7B, member RAS oncogene family"
6856,1.67E-01,4.50E-02,0.0405,-2.0051104,-0.08129726,6722.94,SYPL1,synaptophysin like 1
978,1.67E-01,4.50E-02,0.2025,2.0047465,0.40602071,85.04,CDA,cytidine deaminase
2305,1.68E-01,4.51E-02,0.0297,2.0034903,0.05956298,11644.13,FOXM1,forkhead box M1
84726,1.68E-01,4.52E-02,0.0254,-2.0032128,-0.05081451,18635.95,PRRC2B,proline rich coiled-coil 2B
27034,1.68E-01,4.52E-02,0.0594,2.0025649,0.11891039,1150.6,ACAD8,acyl-CoA dehydrogenase family member 8
85414,1.68E-01,4.52E-02,0.1069,2.0023865,0.21414072,330.42,SLC45A3,solute carrier family 45 member 3
58490,1.68E-01,4.53E-02,0.0405,2.0022123,0.08112831,3538.58,RPRD1B,regulation of nuclear pre-mRNA domain containing 1B
105373510,1.68E-01,4.53E-02,0.3108,-2.0018243,-0.6220881,36.01,LOC105373510,uncharacterized LOC105373510
1959,1.68E-01,4.53E-02,0.1644,2.0017239,0.32899438,155.84,EGR2,early growth response 2
6181,1.68E-01,4.53E-02,0.0358,-2.0015887,-0.07157571,15129.78,RPLP2,ribosomal protein lateral stalk subunit P2
56154,1.68E-01,4.53E-02,0.2986,2.0014854,0.59767648,37.41,TEX15,"testis expressed 15, meiosis and synapsis associated"
390595,1.68E-01,4.54E-02,0.1827,2.0011691,0.36562618,109.02,UBAP1L,ubiquitin associated protein 1 like
8710,1.68E-01,4.54E-02,0.3218,2.0011186,0.64391687,36.93,SERPINB7,serpin family B member 7
57060,1.69E-01,4.54E-02,0.1272,2.0004858,0.25454951,212.11,PCBP4,poly(rC) binding protein 4
25822,1.69E-01,4.55E-02,0.1178,2.0003557,0.23564809,272.78,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5
5827,1.69E-01,4.55E-02,0.0699,-2.0004122,-0.13979358,888.22,PXMP2,peroxisomal membrane protein 2
2072,1.69E-01,4.55E-02,0.0597,2.0002818,0.11939003,1065.77,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit"
57577,1.69E-01,4.55E-02,0.1429,-1.9999801,-0.28587943,165.59,CCDC191,coiled-coil domain containing 191
5110,1.69E-01,4.55E-02,0.0434,2.000141,0.08690088,2667.25,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
9846,1.69E-01,4.55E-02,0.1818,1.9999514,0.36358472,112.62,GAB2,GRB2 associated binding protein 2
5148,1.69E-01,4.55E-02,0.3884,1.9997148,0.77665605,22.17,PDE6G,phosphodiesterase 6G
399744,1.69E-01,4.56E-02,0.1249,1.9990679,0.24968046,218.97,LINC00999,long intergenic non-protein coding RNA 999
10410,1.69E-01,4.56E-02,0.0322,-1.9990857,-0.06436988,14279.69,IFITM3,interferon induced transmembrane protein 3
55227,1.69E-01,4.57E-02,0.0596,-1.9980925,-0.11915382,1078.65,LRRC1,leucine rich repeat containing 1
11040,1.69E-01,4.57E-02,0.0822,1.9980623,0.16417588,599.39,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase"
219927,1.70E-01,4.58E-02,0.051,1.996882,0.10189506,1519.73,MRPL21,mitochondrial ribosomal protein L21
9784,1.70E-01,4.59E-02,0.0483,-1.9966717,-0.09648136,1931.52,SNX17,sorting nexin 17
51058,1.70E-01,4.59E-02,0.09,-1.9962413,-0.17956371,432.88,ZNF691,zinc finger protein 691
64208,1.70E-01,4.59E-02,0.1622,-1.9963704,-0.32383965,126.44,POPDC3,popeye domain containing 3
134957,1.70E-01,4.59E-02,0.054,-1.9962612,-0.10776739,1313.93,STXBP5,syntaxin binding protein 5
79798,1.70E-01,4.59E-02,0.0979,1.9962024,0.1954729,438.28,ARMC5,armadillo repeat containing 5
114789,1.70E-01,4.60E-02,0.0828,1.9955679,0.16518246,507.31,SLC25A25,solute carrier family 25 member 25
2823,1.70E-01,4.60E-02,0.1866,-1.995089,-0.37221163,96.78,GPM6A,glycoprotein M6A
101928710,1.70E-01,4.60E-02,0.1385,1.9951668,0.27627265,179.74,SCAT1,S-phase cancer associated transcript 1
11012,1.70E-01,4.60E-02,0.2296,-1.994989,-0.45810344,71.74,KLK11,kallikrein related peptidase 11
26999,1.70E-01,4.61E-02,0.1488,1.9942342,0.29678303,183.7,CYFIP2,cytoplasmic FMR1 interacting protein 2
27341,1.70E-01,4.62E-02,0.0386,1.9937422,0.07691041,4220.2,RRP7A,ribosomal RNA processing 7 homolog A
9965,1.70E-01,4.62E-02,0.2713,1.9934821,0.54079338,52.01,FGF19,fibroblast growth factor 19
25946,1.70E-01,4.62E-02,0.0362,-1.9934945,-0.07213432,3651.55,ZNF385A,zinc finger protein 385A
2150,1.70E-01,4.62E-02,0.0439,1.9932653,0.0874941,2420.82,F2RL1,F2R like trypsin receptor 1
29088,1.70E-01,4.62E-02,0.0393,1.993317,0.07826652,3311.29,MRPL15,mitochondrial ribosomal protein L15
83849,1.71E-01,4.63E-02,0.147,-1.9929418,-0.29300055,158.1,SYT15,synaptotagmin 15
84078,1.71E-01,4.63E-02,0.0757,-1.9926371,-0.15091882,739.44,KBTBD7,kelch repeat and BTB domain containing 7
284161,1.71E-01,4.63E-02,0.1744,-1.9925873,-0.34756878,141.48,GDPD1,glycerophosphodiester phosphodiesterase domain containing 1
84869,1.71E-01,4.64E-02,0.052,-1.9921462,-0.10350239,1563.38,CBR4,carbonyl reductase 4
10295,1.71E-01,4.64E-02,0.0488,1.992095,0.09711815,2268.17,BCKDK,branched chain keto acid dehydrogenase kinase
26054,1.71E-01,4.64E-02,0.0334,-1.9919145,-0.06649557,5627.23,SENP6,SUMO specific peptidase 6
85461,1.71E-01,4.64E-02,0.0404,-1.9916429,-0.08039538,2827.2,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
100996763,1.71E-01,4.64E-02,0.0732,-1.9913086,-0.1457211,691.71,NOTCH2NLB,notch 2 N-terminal like B
166647,1.71E-01,4.64E-02,0.0564,-1.9913726,-0.11235397,1270.27,ADGRA3,adhesion G protein-coupled receptor A3
8273,1.71E-01,4.65E-02,0.0611,1.9910598,0.12158019,1226.23,SLC10A3,solute carrier family 10 member 3
339175,1.71E-01,4.65E-02,0.0708,-1.9905196,-0.14092834,726.12,METTL2A,"methyltransferase 2A, methylcytidine"
4580,1.71E-01,4.66E-02,0.0687,1.990056,0.13674494,791.14,MTX1,metaxin 1
10747,1.71E-01,4.66E-02,0.2845,1.9898813,0.56609807,40.59,MASP2,MBL associated serine protease 2
55653,1.71E-01,4.66E-02,0.0846,1.9897852,0.16827916,481.7,BCAS4,breast carcinoma amplified sequence 4
10595,1.72E-01,4.67E-02,0.1975,-1.9886517,-0.39277748,82.19,ERN2,endoplasmic reticulum to nucleus signaling 2
5925,1.72E-01,4.68E-02,0.0368,-1.9883545,-0.07319717,5038.6,RB1,RB transcriptional corepressor 1
64211,1.72E-01,4.69E-02,0.194,1.9874295,0.38565567,100.22,LHX5,LIM homeobox 5
3174,1.72E-01,4.69E-02,0.1618,-1.987177,-0.3215929,147.66,HNF4G,hepatocyte nuclear factor 4 gamma
22890,1.72E-01,4.69E-02,0.0401,-1.9870106,-0.0796374,3524.61,ZBTB1,zinc finger and BTB domain containing 1
9265,1.72E-01,4.69E-02,0.0478,-1.9867722,-0.09488028,2161.22,CYTH3,cytohesin 3
23623,1.72E-01,4.70E-02,0.0538,1.9864149,0.10680919,1396.3,RUSC1,RUN and SH3 domain containing 1
1340,1.72E-01,4.70E-02,0.0391,-1.9864766,-0.07768979,3663.52,COX6B1,cytochrome c oxidase subunit 6B1
80320,1.72E-01,4.70E-02,0.1702,1.9862851,0.33798507,132.94,SP6,Sp6 transcription factor
29843,1.73E-01,4.71E-02,0.0471,1.9857468,0.09345688,2363.12,SENP1,SUMO specific peptidase 1
26049,1.73E-01,4.71E-02,0.0491,-1.9855984,-0.09758026,1708.74,FAM169A,family with sequence similarity 169 member A
84878,1.73E-01,4.72E-02,0.1387,-1.9847135,-0.27530244,204.81,ZBTB45,zinc finger and BTB domain containing 45
10766,1.73E-01,4.72E-02,0.0294,1.9842693,0.05836106,9308.01,TOB2,"transducer of ERBB2, 2"
10533,1.74E-01,4.74E-02,0.0595,-1.9830357,-0.11798138,1077.63,ATG7,autophagy related 7
105379326,1.74E-01,4.74E-02,0.3509,-1.9830327,-0.69582047,26.85,LOC105379326,
6728,1.74E-01,4.74E-02,0.0547,1.9826742,0.10843916,1437.45,SRP19,signal recognition particle 19
81889,1.74E-01,4.74E-02,0.0583,1.9822984,0.11557024,1160.29,FAHD1,fumarylacetoacetate hydrolase domain containing 1
55334,1.74E-01,4.76E-02,0.0291,-1.9811322,-0.05760018,8435.7,SLC39A9,solute carrier family 39 member 9
140462,1.74E-01,4.76E-02,0.1263,1.9809781,0.25012195,204.01,ASB9,ankyrin repeat and SOCS box containing 9
23160,1.74E-01,4.76E-02,0.0387,1.9805337,0.07667826,4051.72,WDR43,WD repeat domain 43
100134259,1.74E-01,4.77E-02,0.3297,1.980247,0.65284643,31.29,LINC01119,long intergenic non-protein coding RNA 1119
100128569,1.74E-01,4.77E-02,0.1405,-1.980175,-0.27829065,171.8,TEKTIP1,tektin bundle interacting protein 1
9619,1.75E-01,4.77E-02,0.2434,1.979841,0.48182039,57.62,ABCG1,ATP binding cassette subfamily G member 1
56006,1.75E-01,4.78E-02,0.0822,1.9792335,0.16265098,526.49,SMG9,SMG9 nonsense mediated mRNA decay factor
9946,1.75E-01,4.78E-02,0.069,-1.9788854,-0.13662498,728.26,CRYZL1,crystallin zeta like 1
10724,1.75E-01,4.79E-02,0.0349,-1.9784898,-0.06913373,5193.95,OGA,O-GlcNAcase
2067,1.75E-01,4.80E-02,0.054,1.9776878,0.10687328,1718.04,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit"
23559,1.75E-01,4.80E-02,0.0982,-1.9769883,-0.19421899,350.1,WBP1,WW domain binding protein 1
91746,1.75E-01,4.80E-02,0.0384,-1.9770708,-0.07584397,4099.02,YTHDC1,YTH domain containing 1
9445,1.75E-01,4.80E-02,0.0366,-1.9773379,-0.07231632,11925.14,ITM2B,integral membrane protein 2B
9322,1.75E-01,4.80E-02,0.0522,-1.9769925,-0.10318638,1750.78,TRIP10,thyroid hormone receptor interactor 10
100293516,1.75E-01,4.80E-02,0.102,-1.9771313,-0.20174389,332,ZNF587B,zinc finger protein 587B
171024,1.76E-01,4.81E-02,0.2355,1.9764648,0.46538858,65.27,SYNPO2,synaptopodin 2
