#node1	node2	combined_score
H4C6	H3C7	982
KMT2A	H3C7	915
H2AC7	H3C7	954
ZZZ3	H3C7	903
H4C14	H3C7	993
PYGO1	H3C7	909
H4C13	H3C7	988
H3C14	H3C7	962
H2BU1	H3C7	878
DNA2	PRIM2	837
REV3L	PRIM2	980
EXO1	PRIM2	777
MCM8	PRIM2	765
RPA4	PRIM2	942
POLD3	PRIM2	943
PRIM1	PRIM2	999
ORC6	PRIM2	722
ORC4	PRIM2	791
CDC7	PRIM2	708
ORC5	PRIM2	814
POLE2	PRIM2	986
ORC2	PRIM2	859
SMC2	PRIM2	716
MCM10	PRIM2	847
SMC4	PRIM2	731
MCM9	PRIM2	819
DSCC1	PRIM2	822
WDHD1	PRIM2	935
DTL	PRIM2	809
MCM4	PRIM2	944
POLA1	PRIM2	999
RFC3	PRIM2	892
RFC1	PRIM2	768
LMTK2	PPP1R2	823
CDYL2	H3C8	923
H3C7	H3C8	941
UHRF1	H3C8	909
ZZZ3	H3C8	903
ATRX	H3C8	918
H2AC8	H3C8	980
TNPO1	H3C8	903
KMT2A	H3C8	915
BRD7	H3C8	816
H2AC20	H3C8	941
BARD1	H3C8	912
H3C14	H3C8	960
H3C11	H3C8	939
H4C12	H3C8	984
H4C3	H3C8	983
SETD2	H3C8	947
H3C12	H3C8	949
H3C1	H3C8	937
H1-4	H3C8	886
TP53BP1	H3C8	907
RPS27A	H3C8	940
H2AC6	H3C8	934
CHD1	H3C8	919
H4C4	H3C8	987
H2BC10	H3C8	949
H2BC12	H3C8	953
MORC3	H3C8	906
ARID2	H3C8	800
H4C14	H3C8	992
H4C9	H3C8	987
PBRM1	H3C8	932
H3C4	H3C8	940
H2BU1	H3C8	876
POU5F1	H3C8	810
H3-4	H3C8	888
BPTF	H3C8	907
H4C1	H3C8	985
H4C6	H3C8	980
H2BC8	H3C8	928
H4-16	H3C8	984
H2BC11	H3C8	955
H2BC21	H3C8	896
H2AC7	H3C8	953
H2BC7	H3C8	943
H3C13	H3C8	959
PYGO1	H3C8	909
H4C11	H3C8	987
H3C10	H3C8	924
H4C13	H3C8	986
H2AC4	H3C8	982
H4C2	H3C8	987
CGAS	H3C8	812
H2BC3	H3C8	934
H2BC4	H3C8	917
CBX5	H3C8	934
TRIM33	H3C8	908
CHAC2	CHAC1	907
ASNS	CHAC1	807
TRIB3	CHAC1	966
GPX8	CHAC1	912
H3C4	H3C3	916
BRD7	H3C3	825
CDYL2	H3C3	923
H3C8	H3C3	937
H3C11	H3C3	945
CGAS	H3C3	813
H4C6	H3C3	990
SETD2	H3C3	964
H4C4	H3C3	982
H2BC21	H3C3	974
H4C12	H3C3	981
H2BC17	H3C3	712
UHRF1	H3C3	916
H3C10	H3C3	909
H2BC10	H3C3	931
TP53BP1	H3C3	914
H4C2	H3C3	987
PYGO1	H3C3	909
H2AC20	H3C3	988
H2AC8	H3C3	991
H3C12	H3C3	944
H1-1	H3C3	763
BARD1	H3C3	914
H4C3	H3C3	980
MORC3	H3C3	906
H2AC17	H3C3	758
H2BC8	H3C3	914
H3C13	H3C3	960
BPTF	H3C3	949
CBX5	H3C3	953
ARID2	H3C3	804
H2BC7	H3C3	922
TRIM33	H3C3	908
KDM6A	H3C3	786
POU5F1	H3C3	838
H2BC4	H3C3	920
H4C9	H3C3	982
H3C14	H3C3	968
ZZZ3	H3C3	906
H2BC3	H3C3	940
H2AC4	H3C3	987
H2BC11	H3C3	953
H2BC13	H3C3	714
CHD1	H3C3	940
H4C11	H3C3	982
H4C14	H3C3	982
KMT2A	H3C3	917
H2BC14	H3C3	744
H3-4	H3C3	820
H2BU1	H3C3	896
H1-4	H3C3	914
RPS27A	H3C3	940
H3C7	H3C3	928
H1-2	H3C3	734
TNPO1	H3C3	908
H4C1	H3C3	986
H2BC12	H3C3	973
ATRX	H3C3	966
PBRM1	H3C3	938
H4C13	H3C3	985
H2AC6	H3C3	934
H4-16	H3C3	980
H3C1	H3C3	940
H2AC7	H3C3	960
WASHC2A	WASHC4	988
CAPZA1	WASHC4	970
VPS35	WASHC4	802
WASHC5	WASHC4	999
H3C1	H4C5	989
CENPO	H4C5	808
TCEA1	H4C5	831
H2BC3	H4C5	963
H3C4	H4C5	991
ITGB3BP	H4C5	800
H2AC8	H4C5	996
SPTY2D1	H4C5	904
H2AC20	H4C5	974
GTF2H2	H4C5	827
H2AC17	H4C5	989
H2BC11	H4C5	981
H2AC16	H4C5	966
H2AC14	H4C5	973
CENPC	H4C5	900
H2BC4	H4C5	973
H2BC8	H4C5	983
H3C13	H4C5	949
H2AC11	H4C5	965
H2AC4	H4C5	993
H2BC5	H4C5	946
H4C14	H4C5	970
H4C3	H4C5	957
H4C13	H4C5	963
H3C12	H4C5	978
H4C6	H4C5	981
H2BC13	H4C5	727
H2AC7	H4C5	966
H1-3	H4C5	776
H2BC14	H4C5	967
H3C8	H4C5	988
MED21	H4C5	819
POLR2K	H4C5	876
POU5F1	H4C5	808
H2BC18	H4C5	903
CDC73	H4C5	868
GTF2A2	H4C5	847
H2BC12	H4C5	973
H4C2	H4C5	988
CENPI	H4C5	817
TAF2	H4C5	800
H2BC10	H4C5	979
H4C11	H4C5	966
GTF2F2	H4C5	834
TP53BP1	H4C5	918
H2BU1	H4C5	941
H1-5	H4C5	843
H1-4	H4C5	963
H3C14	H4C5	966
MNAT1	H4C5	834
BARD1	H4C5	907
H2BC9	H4C5	939
H4C9	H4C5	963
SETD2	H4C5	876
H2BC21	H4C5	976
VRK1	H4C5	805
CENPN	H4C5	905
KMT2C	H4C5	855
RBBP5	H4C5	940
TAF9	H4C5	807
CDK7	H4C5	803
LEO1	H4C5	861
TAF13	H4C5	806
BRD7	H4C5	811
ARID2	H4C5	800
GTF2H1	H4C5	838
H4-16	H4C5	954
H3-4	H4C5	937
H3C3	H4C5	983
H2AC12	H4C5	941
SMARCA5	H4C5	932
H3C11	H4C5	987
H3C7	H4C5	993
GTF2H3	H4C5	836
H1-1	H4C5	808
ATAD2	H4C5	915
KMT2A	H4C5	838
SUZ12	H4C5	806
MED1	H4C5	804
HJURP	H4C5	902
H4C12	H4C5	952
TAF1	H4C5	826
H2AC21	H4C5	958
H2AC15	H4C5	974
RPS27A	H4C5	888
MED23	H4C5	800
H1-2	H4C5	727
H2BC17	H4C5	967
H2BC15	H4C5	914
H4C1	H4C5	957
CGAS	H4C5	811
GTF2A1	H4C5	805
GTF2B	H4C5	839
POLR2B	H4C5	883
PBRM1	H4C5	856
H2BC7	H4C5	990
H4C4	H4C5	976
CENPQ	H4C5	800
H2AC6	H4C5	977
H3C10	H4C5	988
TAF5	H4C5	814
SMAD2	FOXP1	784
SATB2	FOXP1	729
NANOG	FOXP1	855
POU5F1	FOXP1	862
SALL4	FOXP1	824
H1-1	H3C2	733
H3C3	H3C2	953
H4C4	H3C2	990
H4C2	H3C2	990
H1-5	H3C2	759
H2BC14	H3C2	741
H3-4	H3C2	882
TNPO1	H3C2	903
H3C10	H3C2	949
SETD2	H3C2	960
CDYL2	H3C2	923
H4C11	H3C2	988
CBX5	H3C2	958
CGAS	H3C2	809
H3C12	H3C2	976
CHD1	H3C2	919
ARID2	H3C2	800
H3C11	H3C2	955
H4C5	H3C2	990
PYGO1	H3C2	910
H4C14	H3C2	989
BRD7	H3C2	816
H2BC21	H3C2	895
UHRF1	H3C2	910
H2BC13	H3C2	714
H2AC20	H3C2	964
H2AC8	H3C2	980
H4C9	H3C2	987
H1-4	H3C2	928
H2BC8	H3C2	927
MORC3	H3C2	906
ATRX	H3C2	964
POU5F1	H3C2	810
H4C1	H3C2	987
H4C6	H3C2	988
H2BC3	H3C2	944
H2BC12	H3C2	947
H3C7	H3C2	968
RPS27A	H3C2	940
H2AC6	H3C2	942
H2BC4	H3C2	924
H4C12	H3C2	984
H2AC7	H3C2	950
H3C8	H3C2	961
H3C14	H3C2	965
TRIM33	H3C2	908
H2BU1	H3C2	911
H3C13	H3C2	965
H2AC17	H3C2	725
H3C1	H3C2	955
H2AC4	H3C2	984
H2BC7	H3C2	931
TP53BP1	H3C2	907
BARD1	H3C2	916
ZZZ3	H3C2	903
H4C13	H3C2	990
PBRM1	H3C2	932
H3C4	H3C2	955
H2BC10	H3C2	959
KMT2A	H3C2	925
BPTF	H3C2	907
H2AC14	H3C2	780
H4C3	H3C2	986
H2BC11	H3C2	953
H4-16	H3C2	984
PKD2	EXOC5	892
IFT88	EXOC5	715
EXOC8	EXOC5	999
EXOC2	EXOC5	999
MYO5A	EXOC5	746
RHOQ	EXOC5	795
COPS2	PSMC6	773
PSME4	PSMC6	831
CSF3	PSMC6	749
ECPAS	PSMC6	896
VHL	PSMC6	734
PSMC1	PSMC6	999
RPS27A	PSMC6	964
PSMA6	PSMC6	999
UCHL5	PSMC6	998
MTOR	PSMC6	994
CRK	DOCK1	999
VCL	DOCK1	724
WDR35	DOCK1	991
GULP1	DOCK1	927
RGP1	DOCK1	720
NCKAP1	DOCK1	739
PTK2	DOCK1	979
SMCR8	DOCK1	720
ANKRD28	DOCK1	815
CDK1	SPDYE6	900
SPDYE1	SPDYE6	765
CDK1	SPDYE5	900
SPDYE1	SPDYE5	999
RFK	SUGCT	802
PPIP5K1	PPIP5K2	905
TENT4B	CNOT9	760
CNOT10	CNOT9	999
DDX6	CNOT9	724
RC3H2	CNOT9	716
RC3H1	CNOT9	859
TNRC6A	CNOT9	976
CNOT6L	CNOT9	999
PDE12	CNOT9	737
CNOT1	CNOT9	999
MTREX	CNOT9	970
CAPN7	OXNAD1	896
CCZ1B	VPS8	720
VPS41	VPS8	898
CTBP2	ZEB2	822
ZEB1	ZEB2	914
NCKAP1	NHSL2	771
GTF2F2	H4C8	834
H2BC11	H4C8	985
CENPC	H4C8	900
ITGB3BP	H4C8	800
H3-4	H4C8	934
POLR2B	H4C8	883
H2AC21	H4C8	955
H2BU1	H4C8	943
H4C6	H4C8	975
TAF9	H4C8	807
H2BC14	H4C8	953
MNAT1	H4C8	834
TAF2	H4C8	800
H2AC8	H4C8	996
H2BC9	H4C8	937
H1-4	H4C8	937
CENPO	H4C8	807
H3C3	H4C8	981
H3C1	H4C8	985
H4C2	H4C8	973
SPTY2D1	H4C8	905
H4C13	H4C8	954
H4C3	H4C8	954
H2BC3	H4C8	954
H2BC5	H4C8	965
GTF2A1	H4C8	800
H2AC16	H4C8	963
MED23	H4C8	800
H2BC8	H4C8	982
SUZ12	H4C8	806
H2AC20	H4C8	973
CENPQ	H4C8	800
H4C12	H4C8	952
H1-2	H4C8	826
H1-5	H4C8	800
TCEA1	H4C8	831
H2AC17	H4C8	978
H4C14	H4C8	981
ATAD2	H4C8	915
RPS27A	H4C8	888
H4C11	H4C8	955
H3C10	H4C8	995
H4C1	H4C8	955
GTF2H1	H4C8	838
H4C4	H4C8	963
H3C8	H4C8	988
H2BC18	H4C8	897
H2AC6	H4C8	991
H2BC12	H4C8	984
GTF2H3	H4C8	836
BRD7	H4C8	811
H2AC11	H4C8	971
CDK7	H4C8	800
H3C11	H4C8	984
H2BC7	H4C8	984
GTF2A2	H4C8	847
HJURP	H4C8	902
H2AC15	H4C8	969
CGAS	H4C8	811
KMT2A	H4C8	829
H4C9	H4C8	957
GTF2H2	H4C8	827
PBRM1	H4C8	856
H3C2	H4C8	985
H3C4	H4C8	993
H3C13	H4C8	946
H1-1	H4C8	811
H3C7	H4C8	990
LEO1	H4C8	861
CDC73	H4C8	868
SETD2	H4C8	873
MED1	H4C8	804
H4-16	H4C8	954
H3C12	H4C8	975
H2AC4	H4C8	991
BARD1	H4C8	907
H2AC7	H4C8	958
H2AC14	H4C8	958
MED21	H4C8	817
SMARCA5	H4C8	932
H2BC4	H4C8	979
H2BC15	H4C8	911
POU5F1	H4C8	808
H4C5	H4C8	988
H2BC17	H4C8	964
VRK1	H4C8	805
ARID2	H4C8	800
TAF13	H4C8	804
GTF2B	H4C8	841
CENPI	H4C8	816
POLR2K	H4C8	875
TAF5	H4C8	814
H2AC12	H4C8	938
H2BC21	H4C8	985
TAF1	H4C8	826
KMT2C	H4C8	855
RBBP5	H4C8	940
CENPN	H4C8	906
H2BC10	H4C8	976
TP53BP1	H4C8	916
H3C14	H4C8	964
H2BC8	H3C6	907
BRD7	H3C6	826
H2AC20	H3C6	987
UHRF1	H3C6	912
CGAS	H3C6	809
H2BC12	H3C6	971
H3C8	H3C6	903
H3C3	H3C6	900
H3C12	H3C6	936
RPS27A	H3C6	940
CHD1	H3C6	941
KDM6A	H3C6	786
H2BC10	H3C6	902
H2BC7	H3C6	899
H3-4	H3C6	879
BPTF	H3C6	950
BARD1	H3C6	913
H4C12	H3C6	979
H3C13	H3C6	957
H4C14	H3C6	980
H4C13	H3C6	979
H2AC8	H3C6	989
H2BC4	H3C6	915
H2BC3	H3C6	902
H2BU1	H3C6	892
CDYL2	H3C6	923
H3C14	H3C6	966
TNPO1	H3C6	907
H2BC11	H3C6	949
CBX5	H3C6	947
PYGO1	H3C6	909
H3C4	H3C6	901
H4C2	H3C6	980
H2BC21	H3C6	976
H4C9	H3C6	979
MORC3	H3C6	906
ARID2	H3C6	810
H4C11	H3C6	979
H4C5	H3C6	980
H3C2	H3C6	936
H4C4	H3C6	979
H2AC4	H3C6	984
SETD2	H3C6	964
H4-16	H3C6	979
H4C1	H3C6	985
H1-4	H3C6	895
H3C7	H3C6	903
H3C10	H3C6	903
H3C11	H3C6	900
H1-2	H3C6	717
TRIM33	H3C6	911
KMT2A	H3C6	917
ATRX	H3C6	964
TP53BP1	H3C6	914
POU5F1	H3C6	838
H4C3	H3C6	978
ZZZ3	H3C6	907
H3C1	H3C6	900
H4C6	H3C6	981
H2AC7	H3C6	938
PBRM1	H3C6	936
H4C8	H3C6	980
H2AC6	H3C6	930
H3C4	H2BC6	976
H3C13	H2BC6	890
CENPO	H2BC6	805
CENPN	H2BC6	914
H4C14	H2BC6	971
TP53BP1	H2BC6	900
H2AC20	H2BC6	963
H4C1	H2BC6	967
H2BC4	H2BC6	976
H4C13	H2BC6	965
H3C3	H2BC6	914
SETD2	H2BC6	861
H2AC11	H2BC6	968
H2BC18	H2BC6	821
H2BC17	H2BC6	897
H3C2	H2BC6	920
H2AC17	H2BC6	975
H4C11	H2BC6	973
H2BC5	H2BC6	928
H2BC14	H2BC6	872
H2AC8	H2BC6	747
H2BC8	H2BC6	940
CENPQ	H2BC6	827
H4C6	H2BC6	968
ARID2	H2BC6	806
CENPC	H2BC6	900
H3C8	H2BC6	928
H3C10	H2BC6	943
H2BC21	H2BC6	961
H4C12	H2BC6	965
H2BC3	H2BC6	871
H4-16	H2BC6	968
H2AC16	H2BC6	966
H3C11	H2BC6	902
H2AC7	H2BC6	971
VRK1	H2BC6	900
H4C8	H2BC6	979
H3C12	H2BC6	907
RPS27A	H2BC6	914
H4C5	H2BC6	979
H3C1	H2BC6	911
H2AC6	H2BC6	979
ITGB3BP	H2BC6	801
H2BC9	H2BC6	965
H4C2	H2BC6	969
H3C7	H2BC6	932
H2BC7	H2BC6	975
PBRM1	H2BC6	816
H4C4	H2BC6	976
H3C14	H2BC6	906
H2BC15	H2BC6	853
H2BC10	H2BC6	976
H4C3	H2BC6	969
CENPI	H2BC6	810
H2AC15	H2BC6	965
BRD7	H2BC6	810
H3C6	H2BC6	908
H1-2	H2BC6	717
H4C9	H2BC6	967
EXOC5	EXOC6B	997
EXOC2	EXOC6B	987
EXOC8	EXOC6B	995
TBK1	PTPN11	895
GAB1	PTPN11	999
SHOC2	PTPN11	768
CD274	PTPN11	950
EGFR	PTPN11	999
CRK	PTPN11	725
NRAS	PTPN11	952
FBXW7	PTPN11	759
KLRD1	PTPN11	937
YES1	PTPN11	841
PIK3CA	PTPN11	990
TRAF6	PTPN11	948
KRAS	PTPN11	953
BRAF	PTPN11	862
LIFR	PTPN11	730
PTK2	PTPN11	997
NF1	PTPN11	852
SOS2	PTPN11	994
IL6ST	PTPN11	981
MET	PTPN11	927
NPM1	PTPN11	789
UNC5C	PTPN11	901
FRS2	PTPN11	999
PTEN	PTPN11	745
MTF2	LCOR	949
SUZ12	LCOR	852
NRIP1	LCOR	833
CTBP2	LCOR	869
C3orf38	ZNF654	714
IFIT5	IFIT2	797
EIF2AK2	IFIT2	870
DDX58	IFIT2	982
PARP14	IFIT2	740
LMAN1	MIA2	704
SEC24B	MIA2	783
MIA3	MIA2	999
SEC23A	MIA2	751
SYNJ1	NECAP1	721
ITSN1	NECAP1	752
AP1G1	NECAP1	841
CLTC	NECAP1	743
AP2B1	NECAP1	849
EPS15	NECAP1	854
INTS13	INTS6L	789
INTS6	INTS6L	998
INTS2	INTS6L	721
STIL	RTTN	850
CEP192	RTTN	707
HMGA2	LPP	813
PPP2R3A	LPP	813
THOC2	ZC3H11A	888
THOC1	ZC3H11A	913
NCBP3	ZC3H11A	913
SARNP	ZC3H11A	975
RAB2A	FAM71F2	827
SYNJ1	VPS13C	702
VPS35	VPS13C	791
DNAJC13	VPS13C	718
DNAJC6	VPS13C	762
RABGGTB	PTP4A2	958
INVS	RPGRIP1L	750
WDR19	RPGRIP1L	701
FTO	RPGRIP1L	810
ARL13B	RPGRIP1L	903
CEP290	RPGRIP1L	981
AHI1	RPGRIP1L	941
NPHP3	RPGRIP1L	941
BBS4	RPGRIP1L	752
TCTN1	RPGRIP1L	806
CC2D2A	RPGRIP1L	973
TTC21B	RPGRIP1L	701
NEK4	RPGRIP1L	896
TMEM67	RPGRIP1L	975
IFT88	RPGRIP1L	760
CCP110	RPGRIP1L	769
BBS2	RPGRIP1L	732
SDCCAG8	RPGRIP1L	722
OFD1	RPGRIP1L	866
CDH23	SLC26A4	787
ANKAR	TMF1	820
VPS54	TMF1	725
GCC2	TMF1	782
GOLGA4	TMF1	795
MPDZ	PATJ	855
AMOTL2	PATJ	957
YAP1	PATJ	733
NF2	PATJ	883
MPP5	PATJ	999
MPP6	PATJ	726
EPB41L5	PATJ	751
LIN7A	PATJ	975
TJP1	PATJ	857
LIN7C	PATJ	905
NT5E	MTAP	869
SMS	MTAP	986
APIP	MTAP	743
EGFR	EPS8	952
RASA1	EPS8	761
TWF1	EPS8	718
RSL24D1	RPL9	991
MRPL3	RPL9	913
DOCK4	RPL9	924
MRPS10	RPL9	954
EIF5A2	RPL9	924
MRPL32	RPL9	983
POLR3B	RPL9	870
DDX18	RPL9	891
RPL37	RPL9	999
POLR1B	RPL9	890
RPL18A	RPL9	999
RPL26	RPL9	999
RPS18	RPL9	999
MRPS18C	RPL9	711
EIF3E	RPL9	726
PARP8	RPL9	713
EFL1	RPL9	845
RPL41	RPL9	725
LTN1	RPL9	833
NSA2	RPL9	946
OTUD3	RPL9	817
BOP1	RPL9	922
GNL3L	RPL9	790
RPL26L1	RPL9	996
RPL39	RPL9	999
EIF2S1	RPL9	898
RPS27L	RPL9	991
RPL12	RPL9	999
POLR2B	RPL9	872
MRPL19	RPL9	981
EPRS1	RPL9	832
MRPL33	RPL9	983
RPL10	RPL9	999
EEF1B2	RPL9	985
EEF1A1	RPL9	992
RPL36A	RPL9	997
RPL7	RPL9	999
SRP54	RPL9	980
MRPL13	RPL9	916
RPL38	RPL9	999
RPL22	RPL9	999
EIF3M	RPL9	807
RPS26	RPL9	999
MRPS35	RPL9	837
NSUN6	RPL9	762
RPL24	RPL9	999
TMA16	RPL9	803
NOC3L	RPL9	852
RPL27A	RPL9	999
NMD3	RPL9	934
RPL17	RPL9	999
POLR1A	RPL9	870
EIF2S3	RPL9	859
PSMA6	RPL9	712
NEMF	RPL9	895
EIF1AX	RPL9	887
RPS3A	RPL9	999
RPL21	RPL9	999
RPLP0	RPL9	999
WDR74	RPL9	861
POLR3A	RPL9	848
RPS27A	RPL9	999
STT3B	RPL9	801
PA2G4	RPL9	996
MTIF2	RPL9	921
RPS2	RPL9	999
RPL6	RPL9	999
RPL13A	RPL9	999
MRRF	RPL9	926
RPL23A	RPL9	999
HBS1L	RPL9	869
RPL4	RPL9	999
RPSA	RPL9	999
VEZT	RPL9	781
GTPBP4	RPL9	975
RPF1	RPL9	860
EIF2S2	RPL9	723
MAK16	RPL9	851
RPS10	RPL9	999
RPL7A	RPL9	999
RPL30	RPL9	999
RPL15	RPL9	999
RSRC1	RPL9	868
ABCE1	RPL9	947
GNL3	RPL9	793
RPS28	RPL9	999
RPL7L1	RPL9	982
RPS23	RPL9	999
WDR12	RPL9	928
EEF1G	RPL9	941
RPL37	SRP72	856
RPL4	SRP72	896
RPL7A	SRP72	887
RPL26	SRP72	857
RPL39	SRP72	892
RPL10	SRP72	892
RPL7	SRP72	877
SRP54	SRP72	999
RPL17	SRP72	906
RPL6	SRP72	889
RPL36A	SRP72	831
RPL38	SRP72	886
SSR3	SRP72	701
RPL24	SRP72	878
RPL21	SRP72	872
RPL23A	SRP72	914
RPL30	SRP72	903
RPL13A	SRP72	904
RPL9	SRP72	878
RPL18A	SRP72	884
RPL15	SRP72	867
RPL27A	SRP72	872
RPL22	SRP72	896
CHD1	CHD8	769
TAF1	CHD8	964
MGA	CHD8	909
KMT2A	CHD8	946
RNF2	CHD8	916
RBBP5	CHD8	981
SPECC1L	CHD8	782
TAF9	CHD8	927
PRR14L	CHD8	792
CHD7	CHD8	957
DOCK4	RPS7	980
EIF2S2	RPS7	991
EEF1A1	RPS7	977
RPL26L1	RPS7	997
KRR1	RPS7	997
UTP20	RPS7	995
IFRD1	RPS7	768
MDM2	RPS7	959
RPS3A	RPS7	999
RPS23	RPS7	999
HEATR1	RPS7	990
RPLP0	RPS7	999
WDR3	RPS7	987
EPRS1	RPS7	896
RPL21	RPS7	999
UTP14C	RPS7	904
RPS26	RPS7	999
UTP14A	RPS7	984
RPS18	RPS7	999
RPS2	RPS7	999
RPL7A	RPS7	999
DDX47	RPS7	825
RPL37	RPS7	999
EIF3C	RPS7	988
RPL26	RPS7	999
RPS27A	RPS7	999
RPL4	RPS7	999
RPL36A	RPS7	994
MRPS10	RPS7	977
